n,x,y,z,steps,solved,run_id
138361,34591,1595348478,"=""91992893570564166""",28,True,24c3a5d73ed1
138377,34595,1595717440,"=""1527788487396374720""",2,True,24c3a5d73ed1
138385,34597,1595901950,"=""1528141818812379550""",2,True,24c3a5d73ed1
138401,34601,1596272648,"=""1546480115290936""",1648,True,24c3a5d73ed1
138409,,,,500000,False,24c3a5d73ed1
138425,34607,1596824660,"=""1529909395273644700""",2,True,24c3a5d73ed1
138433,34609,1597009250,"=""144364444322928250""",18,True,24c3a5d73ed1
138449,34613,1597389950,221157041187550,11538,True,24c3a5d73ed1
138457,34615,1597563020,"=""1531324560125349220""",2,True,24c3a5d73ed1
138473,34619,1597932282,"=""129833265072799626""",20,True,24c3a5d73ed1
138481,34621,1598116930,"=""86089135096915370""",30,True,24c3a5d73ed1
138497,34625,1598486210,"=""1533094896537612250""",2,True,24c3a5d73ed1
138505,34627,1598670880,"=""1533449147937313760""",2,True,24c3a5d73ed1
138521,34631,1599040274,"=""108039285635072194""",24,True,24c3a5d73ed1
138529,34633,1599224960,"=""333589625272992640""",8,True,24c3a5d73ed1
138545,34637,1599594390,"=""1535221325912088870""",2,True,24c3a5d73ed1
138553,34639,1599779126,"=""697989067123491022""",4,True,24c3a5d73ed1
138569,34643,1600148656,"=""76053732695849552""",34,True,24c3a5d73ed1
138577,34645,1600333390,"=""1536640173889001870""",2,True,24c3a5d73ed1
138593,34649,1600703460,"=""5047112450884140""",508,True,24c3a5d73ed1
138601,34651,1600887756,"=""452266164395120868""",6,True,24c3a5d73ed1
138617,34655,1601257380,"=""1538415116601421260""",2,True,24c3a5d73ed1
138625,34657,1601442210,"=""1538770289580368250""",2,True,24c3a5d73ed1
138641,34661,1601811904,"=""699764009978944064""",4,True,24c3a5d73ed1
138649,34663,1601996768,"=""452892994518434848""",6,True,24c3a5d73ed1
138665,34667,1602366520,"=""1540547077047779720""",2,True,24c3a5d73ed1
138673,34669,1602551446,"=""76282309399726502""",34,True,24c3a5d73ed1
138689,34673,1602921372,"=""18396348694078836""",140,True,24c3a5d73ed1
138697,34675,1603106160,"=""1541969614534861200""",2,True,24c3a5d73ed1
138713,34679,1603476050,"=""335365490951776450""",8,True,24c3a5d73ed1
138721,34681,1603661004,"=""701380529964599364""",4,True,24c3a5d73ed1
138737,34685,1604030950,"=""1543749171530710550""",2,True,24c3a5d73ed1
138745,34687,1604215940,"=""1544105267685834220""",2,True,24c3a5d73ed1
138761,34691,1604585988,"=""68354764578226476""",38,True,24c3a5d73ed1
138769,,,,500000,False,24c3a5d73ed1
138785,34697,1605141050,"=""1545886672631920450""",2,True,24c3a5d73ed1
138793,,,,500000,False,24c3a5d73ed1
138809,34703,1605696246,"=""703161935053892622""",4,True,24c3a5d73ed1
138817,34705,1605881330,"=""1547312906019660010""",2,True,24c3a5d73ed1
138833,34709,1606251722,"=""13603045464545986""",190,True,24c3a5d73ed1
138841,,,,500000,False,24c3a5d73ed1
138857,34715,1606806920,"=""1549097085289124920""",2,True,24c3a5d73ed1
138865,34717,1606992070,"=""1549454106218738870""",2,True,24c3a5d73ed1
138881,34721,1607362410,"=""267270403607914290""",10,True,24c3a5d73ed1
138889,,,,500000,False,24c3a5d73ed1
138905,34727,1607917980,"=""1551240136636450260""",2,True,24c3a5d73ed1
138913,34729,1608103210,"=""146377126732215890""",18,True,24c3a5d73ed1
138929,34733,1608473668,"=""165139628645741708""",16,True,24c3a5d73ed1
138937,34735,1608658900,"=""1552670072320867100""",2,True,24c3a5d73ed1
138953,34739,1609029586,"=""15818590297019282""",164,True,24c3a5d73ed1
138961,,,,500000,False,24c3a5d73ed1
138977,34745,1609585290,"=""1554458881861045170""",2,True,24c3a5d73ed1
138985,34747,1609770600,"=""1554816829164845400""",2,True,24c3a5d73ed1
139001,34751,1610141270,"=""131824824289378030""",20,True,24c3a5d73ed1
139009,34753,1610326598,"=""457615013488424038""",6,True,24c3a5d73ed1
139025,34757,1610697310,"=""1556607493054044350""",2,True,24c3a5d73ed1
139033,,,,500000,False,24c3a5d73ed1
139049,34763,1611253682,"=""11818534478694226""",220,True,24c3a5d73ed1
139057,34765,1611438870,"=""1558041137436687270""",2,True,24c3a5d73ed1
139073,34769,1611809716,"=""708526514913281372""",4,True,24c3a5d73ed1
139081,34771,1611995154,"=""708689555620591314""",4,True,24c3a5d73ed1
139097,34775,1612366060,"=""1559834585251588100""",2,True,24c3a5d73ed1
139105,34777,1612551530,"=""1560193460530653010""",2,True,24c3a5d73ed1
139121,34781,1612934094,224393004091374,11594,True,24c3a5d73ed1
139129,,,,500000,False,24c3a5d73ed1
139145,34787,1613479040,"=""1561988765898113920""",2,True,24c3a5d73ed1
139153,,,,500000,False,24c3a5d73ed1
139169,34793,1614035676,"=""710484861131630772""",4,True,24c3a5d73ed1
139177,34795,1614221240,"=""1563426125386061320""",2,True,24c3a5d73ed1
139193,34799,1614592408,"=""460042700262684968""",6,True,24c3a5d73ed1
139201,,,,500000,False,24c3a5d73ed1
139217,34805,1615149230,"=""1565224219486606510""",2,True,24c3a5d73ed1
139225,34807,1615334860,"=""1565584024343396900""",2,True,24c3a5d73ed1
139241,34811,1615707808,"=""1574809396256096""",1658,True,24c3a5d73ed1
139249,34813,1615891816,"=""712119915024774872""",4,True,24c3a5d73ed1
139265,34817,1616263170,"=""1567383979202806170""",2,True,24c3a5d73ed1
139273,,,,500000,False,24c3a5d73ed1
139289,34823,1616820402,"=""21844913806495266""",120,True,24c3a5d73ed1
139297,34825,1617006010,"=""1568825060208666050""",2,True,24c3a5d73ed1
139313,34829,1617377502,"=""270611376035287326""",10,True,24c3a5d73ed1
139321,,,,500000,False,24c3a5d73ed1
139337,34835,1617934800,"=""1570627808612689200""",2,True,24c3a5d73ed1
139345,34837,1618120590,"=""1570988544651048270""",2,True,24c3a5d73ed1
139361,34841,1618503814,225556310022854,11614,True,24c3a5d73ed1
139369,,,,500000,False,24c3a5d73ed1
139385,34847,1619049700,"=""1572793157023004300""",2,True,24c3a5d73ed1
139393,,,,500000,False,24c3a5d73ed1
139409,34853,1619607420,"=""20546694424144980""",128,True,24c3a5d73ed1
139417,34855,1619793180,"=""1574237965964914260""",2,True,24c3a5d73ed1
139433,34859,1620164986,"=""715891247978120522""",4,True,24c3a5d73ed1
139441,34861,1620350914,"=""192112467977256554""",14,True,24c3a5d73ed1
139457,34865,1620722770,"=""1576045376697160970""",2,True,24c3a5d73ed1
139465,34867,1620908720,"=""1576407045522314320""",2,True,24c3a5d73ed1
139481,34871,1621280684,"=""78075772328566084""",34,True,24c3a5d73ed1
139489,,,,500000,False,24c3a5d73ed1
139505,34877,1621838630,"=""1578216323434327510""",2,True,24c3a5d73ed1
139513,34879,1622024646,"=""717535621713818622""",4,True,24c3a5d73ed1
139529,34883,1622400280,735724456574120,3578,True,24c3a5d73ed1
139537,34885,1622582750,"=""1579664866735954750""",2,True,24c3a5d73ed1
139553,34889,1622954878,"=""464820445910691278""",6,True,24c3a5d73ed1
139561,34891,1623140958,"=""343641724838227446""",8,True,24c3a5d73ed1
139577,34895,1623513140,"=""1581476947828082620""",2,True,24c3a5d73ed1
139585,34897,1623699250,"=""1581839551046638250""",2,True,24c3a5d73ed1
139601,34901,1624071504,"=""719347702949970864""",4,True,24c3a5d73ed1
139609,34903,1624257646,"=""719512607627413622""",4,True,24c3a5d73ed1
139625,34907,1624629960,"=""1583653502533131000""",2,True,24c3a5d73ed1
139633,34909,1624816140,"=""344351409958379460""",8,True,24c3a5d73ed1
139649,34913,1625189150,"=""4142036701958350""",638,True,24c3a5d73ed1
139657,34915,1625374720,"=""1585105786623672320""",2,True,24c3a5d73ed1
139673,34919,1625747228,"=""40249552425263188""",66,True,24c3a5d73ed1
139681,34921,1625933416,"=""168744220071859928""",16,True,24c3a5d73ed1
139697,34925,1626305910,"=""1586922546114250950""",2,True,24c3a5d73ed1
139705,34927,1626492180,"=""1587286085334199260""",2,True,24c3a5d73ed1
139721,34931,1626865646,"=""2954994834021958""",896,True,24c3a5d73ed1
139729,,,,500000,False,24c3a5d73ed1
139745,34937,1627423690,"=""1589104718436505970""",2,True,24c3a5d73ed1
139753,,,,500000,False,24c3a5d73ed1
139769,34943,1627982736,"=""193926421936459632""",14,True,24c3a5d73ed1
139777,34945,1628169090,"=""1590560749750687770""",2,True,24c3a5d73ed1
139793,34949,1628542936,"=""2447385724021352""",1084,True,24c3a5d73ed1
139801,,,,500000,False,24c3a5d73ed1
139817,34955,1629101080,"=""1592382195685198760""",2,True,24c3a5d73ed1
139825,34957,1629287510,"=""1592746672515912550""",2,True,24c3a5d73ed1
139841,34961,1629660516,"=""22960748203850028""",116,True,24c3a5d73ed1
139849,34963,1629846898,"=""74478528582869618""",36,True,24c3a5d73ed1
139865,34967,1630219820,"=""1594569995282279620""",2,True,24c3a5d73ed1
139873,34969,1630406316,"=""724970386165782372""",4,True,24c3a5d73ed1
139889,34973,1630779346,"=""194593262418502682""",14,True,24c3a5d73ed1
139897,34975,1630965860,"=""1596029780260357900""",2,True,24c3a5d73ed1
139913,34979,1631339030,"=""30356656514683870""",88,True,24c3a5d73ed1
139921,,,,500000,False,24c3a5d73ed1
139937,34985,1631898650,"=""1597855920691194850""",2,True,24c3a5d73ed1
139945,34987,1632085240,"=""1598221336743429320""",2,True,24c3a5d73ed1
139961,34991,1632458454,"=""726796526741015214""",4,True,24c3a5d73ed1
139969,,,,500000,False,24c3a5d73ed1
139985,34997,1633018350,"=""1600049357229015150""",2,True,24c3a5d73ed1
139993,,,,500000,False,24c3a5d73ed1
140009,35003,1633578348,"=""470925566434846788""",6,True,24c3a5d73ed1
140017,35005,1633765030,"=""1601512902316775510""",2,True,24c3a5d73ed1
140033,35009,1634138510,"=""34382942613050590""",78,True,24c3a5d73ed1
140041,35011,1634325154,"=""728459646273981314""",4,True,24c3a5d73ed1
140057,35015,1634698620,"=""1603343745303244020""",2,True,24c3a5d73ed1
140065,35017,1634885370,"=""1603710102189136770""",2,True,24c3a5d73ed1
140081,35021,1635259268,"=""7273088682727756""",368,True,24c3a5d73ed1
140089,,,,500000,False,24c3a5d73ed1
140105,35027,1635819280,"=""1605542828456011760""",2,True,24c3a5d73ed1
140113,35029,1636006100,"=""349110775655803900""",8,True,24c3a5d73ed1
140129,35033,1636379756,"=""730292372685425572""",4,True,24c3a5d73ed1
140137,35035,1636566600,"=""1607010140104769400""",2,True,24c3a5d73ed1
140153,35039,1636940638,"=""8488619225791718""",316,True,24c3a5d73ed1
140161,,,,500000,False,24c3a5d73ed1
140177,35045,1637500990,"=""1608845693713087070""",2,True,24c3a5d73ed1
140185,35047,1637687900,"=""1609212993046158100""",2,True,24c3a5d73ed1
140201,35051,1638061766,"=""171271041929876878""",16,True,24c3a5d73ed1
140209,35053,1638248742,"=""54037426697279766""",50,True,24c3a5d73ed1
140225,35057,1638622610,"=""1611050433163304650""",2,True,24c3a5d73ed1
140233,35059,1638809588,"=""473946504076613308""",6,True,24c3a5d73ed1
140249,35063,1639185232,"=""1609258627219376""",1670,True,24c3a5d73ed1
140257,35065,1639370570,"=""1612521517829904370""",2,True,24c3a5d73ed1
140273,35069,1639744622,"=""278147835468316366""",10,True,24c3a5d73ed1
140281,35071,1639931656,"=""474595734186698168""",6,True,24c3a5d73ed1
140297,35075,1640305760,"=""1614361790133200800""",2,True,24c3a5d73ed1
140305,35077,1640492830,"=""1614730033528352510""",2,True,24c3a5d73ed1
140321,35081,1640878694,230249739220774,11694,True,24c3a5d73ed1
140329,,,,500000,False,24c3a5d73ed1
140345,35087,1641428340,"=""1616572195571665020""",2,True,24c3a5d73ed1
140353,35089,1641615500,"=""97406074858634500""",28,True,24c3a5d73ed1
140369,35093,1641989778,"=""475787721485625978""",6,True,24c3a5d73ed1
140377,35095,1642176940,"=""1618047059718481220""",2,True,24c3a5d73ed1
140393,35099,1642551306,"=""735811305496259322""",4,True,24c3a5d73ed1
140401,35101,1642738504,"=""735979032682031864""",4,True,24c3a5d73ed1
140417,35105,1643112930,"=""1619892058796798010""",2,True,24c3a5d73ed1
140425,35107,1643300160,"=""1620261247870315200""",2,True,24c3a5d73ed1
140441,35111,1643681338,403979068209626,6688,True,24c3a5d73ed1
140449,,,,500000,False,24c3a5d73ed1
140465,35117,1644236470,"=""1622108139922600070""",2,True,24c3a5d73ed1
140473,35119,1644423772,"=""279737537174752916""",10,True,24c3a5d73ed1
140489,35123,1644798386,"=""737825924879257522""",4,True,24c3a5d73ed1
140497,35125,1644985710,"=""1623586790017536750""",2,True,24c3a5d73ed1
140513,35129,1645360468,"=""35778118217950268""",76,True,24c3a5d73ed1
140521,,,,500000,False,24c3a5d73ed1
140537,35135,1645922500,"=""1625436523957827500""",2,True,24c3a5d73ed1
140545,35137,1646109890,"=""1625806660327377370""",2,True,24c3a5d73ed1
140561,35141,1646484828,"=""21234298266054516""",128,True,24c3a5d73ed1
140569,35143,1646672126,"=""739507932138426022""",4,True,24c3a5d73ed1
140585,35147,1647047000,"=""1627658290478353000""",2,True,24c3a5d73ed1
140593,,,,500000,False,24c3a5d73ed1
140609,35153,1647609410,"=""153657551253553690""",18,True,24c3a5d73ed1
140617,35155,1647796880,"=""1629140732994843760""",2,True,24c3a5d73ed1
140633,35159,1648172582,"=""3882522687306046""",700,True,24c3a5d73ed1
140641,35161,1648359406,"=""479486245060229918""",6,True,24c3a5d73ed1
140657,35165,1648734470,"=""1630995209890974070""",2,True,24c3a5d73ed1
140665,35167,1648922020,"=""1631366295175606220""",2,True,24c3a5d73ed1
140681,35171,1649308874,232026421703194,11724,True,24c3a5d73ed1
140689,35173,1649484738,"=""480141157331973258""",6,True,24c3a5d73ed1
140705,35177,1649859930,"=""1633222671521903010""",2,True,24c3a5d73ed1
140713,,,,500000,False,24c3a5d73ed1
140729,35183,1650422880,"=""35071616583407520""",78,True,24c3a5d73ed1
140737,35185,1650610450,"=""1634708912938911050""",2,True,24c3a5d73ed1
140753,35189,1650985776,"=""743387461772920272""",4,True,24c3a5d73ed1
140761,,,,500000,False,24c3a5d73ed1
140777,35195,1651548840,"=""1636568140891658520""",2,True,24c3a5d73ed1
140785,35197,1651736550,"=""1636940176711804950""",2,True,24c3a5d73ed1
140801,35201,1652112456,"=""5990069088056568""",456,True,24c3a5d73ed1
140809,35203,1652299758,"=""174261348791542278""",16,True,24c3a5d73ed1
140825,35207,1652675260,"=""1638801307356965300""",2,True,24c3a5d73ed1
140833,35209,1652863036,"=""745078966285810772""",4,True,24c3a5d73ed1
140849,35213,1653238620,"=""356504076780609780""",8,True,24c3a5d73ed1
140857,35215,1653426420,"=""1640291354158983420""",2,True,24c3a5d73ed1
140873,35219,1653802076,"=""200126435413166932""",14,True,24c3a5d73ed1
140881,,,,500000,False,24c3a5d73ed1
140897,35225,1654365610,"=""1642155341276037650""",2,True,24c3a5d73ed1
140905,35227,1654553480,"=""1642528329253512760""",2,True,24c3a5d73ed1
140921,35231,1654929254,"=""746942953548251614""",4,True,24c3a5d73ed1
140929,35233,1655117156,"=""747112580186390572""",4,True,24c3a5d73ed1
140945,35237,1655492990,"=""1644394222307991070""",2,True,24c3a5d73ed1
140953,35239,1655680938,"=""174975277181971818""",16,True,24c3a5d73ed1
140969,35243,1656056832,"=""283709401531585536""",10,True,24c3a5d73ed1
140977,35245,1656244790,"=""1645888080985041670""",2,True,24c3a5d73ed1
140993,35249,1656620786,"=""81516605133693802""",34,True,24c3a5d73ed1
141001,,,,500000,False,24c3a5d73ed1
141017,35255,1657184780,"=""1647756835381004260""",2,True,24c3a5d73ed1
141025,35257,1657372810,"=""1648130777139004850""",2,True,24c3a5d73ed1
141041,35261,1657749218,"=""8650992475869706""",318,True,24c3a5d73ed1
141049,35263,1657936968,"=""485074408317539448""",6,True,24c3a5d73ed1
141065,35267,1658313120,"=""1650001440720167520""",2,True,24c3a5d73ed1
141073,,,,500000,False,24c3a5d73ed1
141089,35273,1658879112,"=""1638347165230776""",1680,True,24c3a5d73ed1
141097,35275,1659065560,"=""1651499117767802600""",2,True,24c3a5d73ed1
141113,35279,1659442196,"=""7786280343946972""",354,True,24c3a5d73ed1
141121,,,,500000,False,24c3a5d73ed1
141137,35285,1660006350,"=""1653372647564187150""",2,True,24c3a5d73ed1
141145,35287,1660194540,"=""1653747544727292420""",2,True,24c3a5d73ed1
141161,35291,1660582714,234409516490954,11764,True,24c3a5d73ed1
141169,35293,1660759182,"=""285322866676893486""",10,True,24c3a5d73ed1
141185,35297,1661135650,"=""1655622986959417850""",2,True,24c3a5d73ed1
141193,35299,1661323906,"=""752726485787884322""",4,True,24c3a5d73ed1
141209,35303,1661700716,"=""10089825145442692""",274,True,24c3a5d73ed1
141217,35305,1661888730,"=""1657124488878719010""",2,True,24c3a5d73ed1
141233,35309,1662265338,"=""487610478440603058""",6,True,24c3a5d73ed1
141241,,,,500000,False,24c3a5d73ed1
141257,35315,1662830320,"=""1659002802203951120""",2,True,24c3a5d73ed1
141265,35317,1663018670,"=""1659378656398122670""",2,True,24c3a5d73ed1
141281,35321,1663395404,"=""754604799258874564""",4,True,24c3a5d73ed1
141289,35323,1663583790,"=""360979697425646310""",8,True,24c3a5d73ed1
141305,35327,1663960580,"=""1661258885412401260""",2,True,24c3a5d73ed1
141313,35329,1664149076,"=""33100302883480252""",84,True,24c3a5d73ed1
141329,35333,1664525868,"=""176849766329590308""",16,True,24c3a5d73ed1
141337,35335,1664714300,"=""1662764218709979700""",2,True,24c3a5d73ed1
141353,35339,1665103002,235367304641706,11780,True,24c3a5d73ed1
141361,35341,1665279704,"=""756315405394991464""",4,True,24c3a5d73ed1
141377,35345,1665656690,"=""1664647323699396970""",2,True,24c3a5d73ed1
141385,35347,1665845200,"=""1665024136551978800""",2,True,24c3a5d73ed1
141401,35351,1666222258,"=""362125643514814946""",8,True,24c3a5d73ed1
141409,35353,1666410806,"=""203189630603362582""",14,True,24c3a5d73ed1
141425,35357,1666787910,"=""1666909160486512950""",2,True,24c3a5d73ed1
141433,35359,1666976492,"=""287463166424122756""",10,True,24c3a5d73ed1
141449,35363,1667353666,"=""758200429475457122""",4,True,24c3a5d73ed1
141457,35365,1667542270,"=""1668418331674509470""",2,True,24c3a5d73ed1
141473,35369,1667919520,"=""362863762488214880""",8,True,24c3a5d73ed1
141481,,,,500000,False,24c3a5d73ed1
141497,35375,1668485460,"=""1670306236470361500""",2,True,24c3a5d73ed1
141505,35377,1668674130,"=""1670684009610080010""",2,True,24c3a5d73ed1
141521,35381,1669051546,"=""61001452269743858""",46,True,24c3a5d73ed1
141529,35383,1669240216,"=""203880210431617832""",14,True,24c3a5d73ed1
141545,35387,1669617640,"=""1672573836609884120""",2,True,24c3a5d73ed1
141553,35389,1669806490,"=""23696205531718610""",118,True,24c3a5d73ed1
141569,35393,1670186356,"=""1123145208260252""",2484,True,24c3a5d73ed1
141577,35395,1670372640,"=""1674086852205969120""",2,True,24c3a5d73ed1
141593,35399,1670750208,"=""492601102599610368""",6,True,24c3a5d73ed1
141601,,,,500000,False,24c3a5d73ed1
141617,35405,1671316630,"=""1675979564957417510""",2,True,24c3a5d73ed1
141625,35407,1671505460,"=""1676358300014381500""",2,True,24c3a5d73ed1
141641,35411,1671883156,"=""493269401972208668""",6,True,24c3a5d73ed1
141649,,,,500000,False,24c3a5d73ed1
141665,35417,1672449770,"=""1678252938231381970""",2,True,24c3a5d73ed1
141673,,,,500000,False,24c3a5d73ed1
141689,35423,1673028290,237049705381810,11808,True,24c3a5d73ed1
141697,35425,1673205410,"=""1679769804758755450""",2,True,24c3a5d73ed1
141713,35429,1673583296,"=""763876647958295872""",4,True,24c3a5d73ed1
141721,35431,1673772254,"=""764049150579020614""",4,True,24c3a5d73ed1
141737,35435,1674150200,"=""1681667333621873800""",2,True,24c3a5d73ed1
141745,35437,1674339190,"=""1682047032227574470""",2,True,24c3a5d73ed1
141761,35441,1674717228,"=""101373894485282916""",28,True,24c3a5d73ed1
141769,35443,1674906230,"=""365910113015460670""",8,True,24c3a5d73ed1
141785,35447,1675284300,"=""1683946489820609700""",2,True,24c3a5d73ed1
141793,,,,500000,False,24c3a5d73ed1
141809,35453,1675851496,"=""765948608318358872""",4,True,24c3a5d73ed1
141817,35455,1676040580,"=""1685467213808001260""",2,True,24c3a5d73ed1
141833,35459,1676418802,"=""142900676274383666""",20,True,24c3a5d73ed1
141841,35461,1676607908,"=""366654008388801196""",8,True,24c3a5d73ed1
141857,35465,1676986170,"=""1687369566945775170""",2,True,24c3a5d73ed1
141865,35467,1677175320,"=""1687750230733086120""",2,True,24c3a5d73ed1
141881,35471,1677553668,"=""159293562983970156""",18,True,24c3a5d73ed1
141889,35473,1677742836,"=""767678459344799772""",4,True,24c3a5d73ed1
141905,35477,1678121230,"=""1689654515867906510""",2,True,24c3a5d73ed1
141913,35479,1678310448,"=""497069285356859088""",6,True,24c3a5d73ed1
141929,35483,1678688926,"=""119070273403354742""",24,True,24c3a5d73ed1
141937,35485,1678878150,"=""1691179103849575350""",2,True,24c3a5d73ed1
141953,35489,1679256680,"=""367813432754389720""",8,True,24c3a5d73ed1
141961,,,,500000,False,24c3a5d73ed1
141977,35495,1679824540,"=""1693086289431902420""",2,True,24c3a5d73ed1
141985,35497,1680013850,"=""1693467920035079650""",2,True,24c3a5d73ed1
142001,35501,1680392506,"=""498303346711541618""",6,True,24c3a5d73ed1
142009,,,,500000,False,24c3a5d73ed1
142025,35507,1680960560,"=""1695377040884347600""",2,True,24c3a5d73ed1
142033,35509,1681149990,"=""49010379050821110""",58,True,24c3a5d73ed1
142049,35513,1681528718,"=""498977438811187198""",6,True,24c3a5d73ed1
142057,35515,1681718120,"=""1696905499400082520""",2,True,24c3a5d73ed1
142073,35519,1682096966,"=""771668235506922622""",4,True,24c3a5d73ed1
142081,35521,1682286416,"=""180643886751210928""",16,True,24c3a5d73ed1
142097,35525,1682665310,"=""1698817525603772350""",2,True,24c3a5d73ed1
142105,35527,1682854780,"=""1699200124658454260""",2,True,24c3a5d73ed1
142121,35531,1683233836,"=""33073260729084548""",86,True,24c3a5d73ed1
142129,35533,1683423262,"=""293163503045134046""",10,True,24c3a5d73ed1
142145,35537,1683802290,"=""1701114089401744170""",2,True,24c3a5d73ed1
142153,35539,1683991826,"=""773407762870957522""",4,True,24c3a5d73ed1
142169,35543,1684382770,239467014028130,11848,True,24c3a5d73ed1
142177,35545,1684560490,"=""1702646424996863570""",2,True,24c3a5d73ed1
142193,35549,1684940276,"=""4552147540640092""",624,True,24c3a5d73ed1
142201,,,,500000,False,24c3a5d73ed1
142217,35555,1685508480,"=""1704563300005637760""",2,True,24c3a5d73ed1
142225,35557,1685698110,"=""1704946869148845150""",2,True,24c3a5d73ed1
142241,35561,1686077404,"=""775324638026480564""",4,True,24c3a5d73ed1
142249,35563,1686267066,"=""775499075916346122""",4,True,24c3a5d73ed1
142265,35567,1686646420,"=""1706865685972643420""",2,True,24c3a5d73ed1
142273,35569,1686836118,"=""502132249311277398""",6,True,24c3a5d73ed1
142289,35573,1687222308,420136914137388,6776,True,24c3a5d73ed1
142297,35575,1687405260,"=""1708401905197995300""",2,True,24c3a5d73ed1
142313,35579,1687784758,"=""181826640184797278""",16,True,24c3a5d73ed1
142321,35581,1687974506,"=""502810221766015618""",6,True,24c3a5d73ed1
142337,35585,1688354050,"=""1710323637202487450""",2,True,24c3a5d73ed1
142345,35587,1688543840,"=""1710708178072623520""",2,True,24c3a5d73ed1
142361,35591,1688923460,"=""295082321111597740""",10,True,24c3a5d73ed1
142369,,,,500000,False,24c3a5d73ed1
142385,35597,1689492950,"=""1712631855170328550""",2,True,24c3a5d73ed1
142393,35599,1689682810,"=""372394954624599290""",8,True,24c3a5d73ed1
142409,35603,1690062548,"=""504054954101511388""",6,True,24c3a5d73ed1
142417,35605,1690252430,"=""1714171964582290510""",2,True,24c3a5d73ed1
142433,35609,1690633928,"=""1685614435867768""",1696,True,24c3a5d73ed1
142441,35611,1690822200,"=""57561334792657800""",50,True,24c3a5d73ed1
142457,35615,1691202020,"=""1716098561780046220""",2,True,24c3a5d73ed1
142465,35617,1691391970,"=""1716484076016896570""",2,True,24c3a5d73ed1
142481,35621,1691771960,"=""47968026765919240""",60,True,24c3a5d73ed1
142489,35623,1691961912,"=""96496687465072776""",30,True,24c3a5d73ed1
142505,35627,1692341880,"=""1718412621588818760""",2,True,24c3a5d73ed1
142513,35629,1692531896,"=""781272058028564872""",4,True,24c3a5d73ed1
142529,35633,1692912866,"=""3136759312415482""",914,True,24c3a5d73ed1
142537,35635,1693102000,"=""1719956627749298000""",2,True,24c3a5d73ed1
142553,35639,1693482198,"=""37901521940124558""",76,True,24c3a5d73ed1
142561,35641,1693672210,"=""296744021229736490""",10,True,24c3a5d73ed1
142577,35645,1694052390,"=""1721888098344774870""",2,True,24c3a5d73ed1
142585,35647,1694242500,"=""1722274587589507500""",2,True,24c3a5d73ed1
142601,35651,1694622754,"=""783203528771162114""",4,True,24c3a5d73ed1
142609,35653,1694812926,"=""85318538527068702""",34,True,24c3a5d73ed1
142625,35657,1695193210,"=""1724208009842869250""",2,True,24c3a5d73ed1
142633,,,,500000,False,24c3a5d73ed1
142649,35663,1695764388,"=""4596082789492428""",626,True,24c3a5d73ed1
142657,35665,1695953970,"=""1725755919319302570""",2,True,24c3a5d73ed1
142673,35669,1696334430,"=""162880215194425470""",18,True,24c3a5d73ed1
142681,35671,1696524654,"=""784962516929789814""",4,True,24c3a5d73ed1
142697,35675,1696905160,"=""1727692271523870200""",2,True,24c3a5d73ed1
142705,35677,1697095430,"=""1728079737419035510""",2,True,24c3a5d73ed1
142721,35681,1697476014,"=""210835960602913854""",14,True,24c3a5d73ed1
142729,35683,1697666308,"=""508600744182042668""",6,True,24c3a5d73ed1
142745,35687,1698046940,"=""1730018044567971220""",2,True,24c3a5d73ed1
142753,35689,1698237302,"=""97213816298534806""",30,True,24c3a5d73ed1
142769,35693,1698617976,"=""786900824226019272""",4,True,24c3a5d73ed1
142777,35695,1698808340,"=""1731569863933325020""",2,True,24c3a5d73ed1
142793,35699,1699189112,"=""298680374680743496""",10,True,24c3a5d73ed1
142801,,,,500000,False,24c3a5d73ed1
142817,35705,1699760330,"=""1733511105965265010""",2,True,24c3a5d73ed1
142825,35707,1699950760,"=""1733899550154795800""",2,True,24c3a5d73ed1
142841,35711,1700331664,"=""211545932514376304""",14,True,24c3a5d73ed1
142849,35713,1700522136,"=""122187696962548392""",24,True,24c3a5d73ed1
142865,35717,1700903070,"=""1735842750420351870""",2,True,24c3a5d73ed1
142873,35719,1701093570,"=""377441650546125330""",8,True,24c3a5d73ed1
142889,35723,1701474668,"=""33793959923183428""",86,True,24c3a5d73ed1
142897,35725,1701665110,"=""1737398486253122150""",2,True,24c3a5d73ed1
142913,35729,1702046390,"=""14655792127862710""",198,True,24c3a5d73ed1
142921,35731,1702236794,"=""66357481569077674""",44,True,24c3a5d73ed1
142937,35735,1702617900,"=""1739344626337628100""",2,True,24c3a5d73ed1
142945,35737,1702808490,"=""1739734050466839570""",2,True,24c3a5d73ed1
142961,35741,1703189816,"=""25079441086373128""",116,True,24c3a5d73ed1
142969,,,,500000,False,24c3a5d73ed1
142985,35747,1703761600,"=""1741682152076974400""",2,True,24c3a5d73ed1
142993,,,,500000,False,24c3a5d73ed1
143009,35753,1704333620,"=""104991073775026780""",28,True,24c3a5d73ed1
143017,35755,1704524280,"=""1743241810961186760""",2,True,24c3a5d73ed1
143033,35759,1704905686,"=""792737288701039022""",4,True,24c3a5d73ed1
143041,35761,1705096404,"=""792914656549557564""",4,True,24c3a5d73ed1
143057,35765,1705477870,"=""1745192857330364270""",2,True,24c3a5d73ed1
143065,35767,1705668620,"=""1745583263045954020""",2,True,24c3a5d73ed1
