n,x,y,z,steps,solved,run_id
195121,48782,1359773859,530640870283878,1003485,True,ddfc760d9ae1
195193,48800,1360774060,"=""648097113468335200""",1000003,True,ddfc760d9ae1
195241,48813,866390840,"=""26895647224797960""",2000028,True,ddfc760d9ae1
195433,48860,1364122341,"=""1860829759851197940""",1000002,True,ddfc760d9ae1
195553,48890,1365798025,"=""2611565941765662850""",1000001,True,ddfc760d9ae1
195601,48902,1366468587,"=""1867236397891307982""",1000002,True,ddfc760d9ae1
195793,48950,1369152480,"=""1312204958073952800""",1000002,True,ddfc760d9ae1
195913,48980,1370831250,"=""1315424819812762500""",1000002,True,ddfc760d9ae1
195961,48992,1371503265,"=""8533471370777760""",1000221,True,ddfc760d9ae1
196033,49010,1372511049,"=""1014346618426686090""",1000002,True,ddfc760d9ae1
196201,49052,1374866245,"=""1079000528540980""",1001752,True,ddfc760d9ae1
196393,49100,1377556615,"=""2656727117164804900""",1000001,True,ddfc760d9ae1
196441,49112,1378230057,"=""1899518088639993192""",1000002,True,ddfc760d9ae1
196561,49147,357793492,84680949964892,6001512,True,ddfc760d9ae1
196609,49154,1380588399,"=""1906024326072794802""",1000002,True,ddfc760d9ae1
196681,49172,1381599744,"=""175812169254532608""",1000011,True,ddfc760d9ae1
196753,49190,1382611440,"=""1338130074430600080""",1000002,True,ddfc760d9ae1
197089,49275,882869154,"=""39150854705858850""",2000020,True,ddfc760d9ae1
197233,49310,1389365605,"=""2702471496710456830""",1000001,True,ddfc760d9ae1
197281,49322,1390041927,"=""1932216557427831402""",1000002,True,ddfc760d9ae1
197449,49364,1392410349,"=""1938806578609891452""",1000002,True,ddfc760d9ae1
197569,49398,424328820,83834220638580,5002148,True,ddfc760d9ae1
197641,49412,1395119745,"=""12132245906947980""",1000161,True,ddfc760d9ae1
197713,49430,1396136230,"=""682218729055378285""",1000003,True,ddfc760d9ae1
197833,49460,1397831455,"=""2735505885824552380""",1000001,True,ddfc760d9ae1
197881,49472,1398509895,"=""31618496257126080""",1000062,True,ddfc760d9ae1
197929,49484,1399188402,"=""76989309219009324""",1000026,True,ddfc760d9ae1
198049,49514,1400885466,"=""180754743624775851""",1000011,True,ddfc760d9ae1
198193,49550,1402923310,"=""688867833406551325""",1000003,True,ddfc760d9ae1
198313,49580,1404622650,"=""1381075350820493100""",1000002,True,ddfc760d9ae1
198409,49605,894735306,887617686640770,2000902,True,ddfc760d9ae1
198433,49610,1406323020,"=""1384421104201021260""",1000002,True,ddfc760d9ae1
198529,49634,1407684057,"=""1067001600924920154""",1000002,True,ddfc760d9ae1
198553,49640,1408024420,"=""693886467152693320""",1000003,True,ddfc760d9ae1
198673,49670,1409726845,"=""2782261687109388790""",1000001,True,ddfc760d9ae1
198721,49682,1410408114,"=""183220489856161083""",1000011,True,ddfc760d9ae1
198769,49695,897988650,178492305971850,2004518,True,ddfc760d9ae1
198793,49700,1411430301,"=""1992135493169520300""",1000002,True,ddfc760d9ae1
198841,49712,1412111974,"=""536862367426320208""",1000004,True,ddfc760d9ae1
198961,49742,1413816867,"=""1998878131999878822""",1000002,True,ddfc760d9ae1
199129,49784,1416205449,"=""2005637872361086152""",1000002,True,ddfc760d9ae1
199153,49790,1416546840,"=""1404623463523243080""",1000002,True,ddfc760d9ae1
199321,49832,1418941284,565649591336328,1003560,True,ddfc760d9ae1
199369,49844,1419621210,"=""414919723850174340""",1000005,True,ddfc760d9ae1
199753,49940,1425094975,"=""2843253961453255900""",1000001,True,ddfc760d9ae1
199921,49983,908424364,544839321825732,2001515,True,ddfc760d9ae1
199993,50000,1428521430,"=""1428471431749950000""",1000002,True,ddfc760d9ae1
